drug,cell_line,y_true,y_pred,fold,rep,model,alpha,loss,seed,arch
paclitaxel,SNU46_UPPER_AERODIGESTIVE_TRACT,0.7909281253814697,0.5539769907876596,4,X_pca,mlp,0.0,mse,43,linear
paclitaxel,SNU738_CENTRAL_NERVOUS_SYSTEM,0.4399850070476532,0.6074444285955152,1,X_pca,mlp,0.0,mse,43,linear
paclitaxel,SNU899_UPPER_AERODIGESTIVE_TRACT,0.681810736656189,0.3369234949350357,2,X_pca,mlp,0.0,mse,43,linear
paclitaxel,SQ1_LUNG,0.7129773497581482,0.555444240820508,3,X_pca,mlp,0.0,mse,43,linear
paclitaxel,SU8686_PANCREAS,0.5364874601364136,0.6650761315008489,1,X_pca,mlp,0.0,mse,43,linear
paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,0.5202143788337708,0.5267776588443667,4,X_pca,mlp,0.0,mse,43,linear
paclitaxel,SW1271_LUNG,0.4873711168766022,0.577995221770328,1,X_pca,mlp,0.0,mse,43,linear
paclitaxel,SW1990_PANCREAS,0.5378300547599792,0.6661977189371563,5,X_pca,mlp,0.0,mse,43,linear
paclitaxel,SW579_THYROID,0.2767201066017151,0.6276185044220516,3,X_pca,mlp,0.0,mse,43,linear
paclitaxel,T47D_BREAST,0.803274393081665,0.6013805148828083,1,X_pca,mlp,0.0,mse,43,linear
paclitaxel,TCCSUP_URINARY_TRACT,0.6246080994606018,0.6002502736600139,3,X_pca,mlp,0.0,mse,43,linear
paclitaxel,TE10_OESOPHAGUS,0.5292326211929321,0.4862467691506425,4,X_pca,mlp,0.0,mse,43,linear
paclitaxel,TE14_OESOPHAGUS,0.2964872419834137,0.4128134546149129,1,X_pca,mlp,0.0,mse,43,linear
paclitaxel,TE1_OESOPHAGUS,0.7852445244789124,0.5585334046373089,4,X_pca,mlp,0.0,mse,43,linear
paclitaxel,TE6_OESOPHAGUS,0.25333571434020996,0.6100454998968301,2,X_pca,mlp,0.0,mse,43,linear
paclitaxel,TM31_CENTRAL_NERVOUS_SYSTEM,0.6742895245552063,0.561500129514727,2,X_pca,mlp,0.0,mse,43,linear
paclitaxel,TOV112D_OVARY,0.3578580617904663,0.5005907450730984,2,X_pca,mlp,0.0,mse,43,linear
paclitaxel,UACC257_SKIN,0.8656947016716003,0.4769442652558682,1,X_pca,mlp,0.0,mse,43,linear
paclitaxel,UMUC1_URINARY_TRACT,0.45489633083343506,0.55961908997618,1,X_pca,mlp,0.0,mse,43,linear
paclitaxel,VMCUB1_URINARY_TRACT,0.2998367249965668,0.41193867655603456,4,X_pca,mlp,0.0,mse,43,linear
paclitaxel,VMRCRCZ_KIDNEY,0.7868435978889465,0.7021603379646937,2,X_pca,mlp,0.0,mse,43,linear
paclitaxel,ZR751_BREAST,1.0104048252105713,0.5473743924045255,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.5005143880844116,0.6354547424321009,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,8305C_THYROID,0.6218052506446838,0.73225695583036,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,A204_SOFT_TISSUE,0.39566460251808167,0.634268731713295,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,A2058_SKIN,0.8566543459892273,0.6678193053420709,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,A375_SKIN,0.34170886874198914,0.8488842961559007,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,ACCMESO1_PLEURA,0.9600024223327637,0.8053417882801573,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,ASPC1_PANCREAS,0.8360801339149475,0.7396168696469274,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,BCPAP_THYROID,0.6562466621398926,0.7220156059453362,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,BFTC909_KIDNEY,0.6332346200942993,0.7619659682062496,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,BHY_UPPER_AERODIGESTIVE_TRACT,0.49976876378059387,0.6463574134070298,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,BICR16_UPPER_AERODIGESTIVE_TRACT,0.898076593875885,0.679147776848865,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,BICR31_UPPER_AERODIGESTIVE_TRACT,0.8775738477706909,0.6405645910530321,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,BICR56_UPPER_AERODIGESTIVE_TRACT,0.8867817521095276,0.5678618587093589,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,BICR6_UPPER_AERODIGESTIVE_TRACT,0.9811211228370667,0.7084561077864854,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,BT474_BREAST,1.1705902814865112,0.7978708591461182,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,BT549_BREAST,0.8982008099555969,0.6881405675321594,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,CAKI2_KIDNEY,0.8708728551864624,0.6189720986558379,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,CALU6_LUNG,0.781755805015564,0.7530471121155938,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,CAMA1_BREAST,0.8566052317619324,0.8068562993888593,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,CAS1_CENTRAL_NERVOUS_SYSTEM,0.6782752275466919,0.6157682880871278,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,0.9153845310211182,0.6126711277700052,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,COLO741_SKIN,0.866061806678772,0.7802579435534028,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,COLO792_SKIN,0.8210777640342712,0.8582524457101013,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,COV434_OVARY,0.4338838756084442,0.735557808117433,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,DETROIT562_UPPER_AERODIGESTIVE_TRACT,0.6181465983390808,0.5487095775779771,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,DKMG_CENTRAL_NERVOUS_SYSTEM,0.6961764693260193,0.6346507687190363,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,EBC1_LUNG,0.30304309725761414,0.6930429906614365,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,EFE184_ENDOMETRIUM,0.671839714050293,0.6609934998113055,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,EFM192A_BREAST,0.6512632369995117,0.7825846940547496,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,EKVX_LUNG,0.9874262809753418,0.6363453705833383,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,FTC133_THYROID,0.6643245220184326,0.7795407806124006,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,GOS3_CENTRAL_NERVOUS_SYSTEM,0.6326534152030945,0.7737898626876751,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HCC1428_BREAST,1.0535941123962402,0.8019666254051089,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HCC366_LUNG,0.5387693643569946,0.7792949204397673,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HCC38_BREAST,0.44297653436660767,0.7507501149177551,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HCC56_LARGE_INTESTINE,0.769647479057312,0.7385093310866693,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HDQP1_BREAST,0.9436390399932861,0.7264324184507132,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HEC151_ENDOMETRIUM,0.5687434077262878,0.7847394618988037,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HEC251_ENDOMETRIUM,0.8283629417419434,0.7571096058203796,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HEC6_ENDOMETRIUM,0.7369199991226196,0.6513891142347584,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HEP3B217_LIVER,0.8503090739250183,0.5988825082273806,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HMC18_BREAST,0.5817105174064636,0.7132456672883278,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HOS_BONE,0.7406152486801147,0.6180700857115885,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HS852T_SKIN,0.6088628172874451,0.8546908781116391,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HT1080_SOFT_TISSUE,0.6308806538581848,0.615213626634705,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HT1197_URINARY_TRACT,0.8877960443496704,0.8383500237722654,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HT55_LARGE_INTESTINE,0.7846170663833618,0.717537779378665,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HUH28_BILIARY_TRACT,0.9175785779953003,0.8218479379475545,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HUH6_LIVER,0.734017014503479,0.8238160973469887,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HUPT3_PANCREAS,0.82715904712677,0.7396659583729857,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,HUPT4_PANCREAS,0.6738348603248596,0.736619237278189,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,IALM_LUNG,1.0259499549865723,0.730017107836208,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,IGR1_SKIN,0.7302095890045166,0.5990360216847781,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,IGR37_SKIN,0.4442389905452728,0.7888022803779294,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,IM95_STOMACH,0.6315738558769226,0.6841901614859297,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,JHH6_LIVER,1.39784836769104,0.6815752740045196,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,JHOC5_OVARY,0.4567776322364807,0.630515279235511,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,KALS1_CENTRAL_NERVOUS_SYSTEM,0.7936452627182007,0.694983781211906,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,KMRC3_KIDNEY,0.5808050632476807,0.7510312970803709,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,KNS42_CENTRAL_NERVOUS_SYSTEM,0.9519704580307007,0.656398685345816,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,KPL1_BREAST,0.8953196406364441,0.8369082884080168,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,KPNSI9S_AUTONOMIC_GANGLIA,0.4565414786338806,0.6970403143601824,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,KYSE520_OESOPHAGUS,0.9058042168617249,0.7021647800602042,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,LI7_LIVER,0.5827900767326355,0.6819435373252752,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,LMSU_STOMACH,0.8756802678108215,0.5934631797612883,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,LNCAPCLONEFGC_PROSTATE,0.5755029320716858,0.7914461525835732,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,LS1034_LARGE_INTESTINE,0.6300612092018127,0.7477643167319363,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,LS180_LARGE_INTESTINE,0.4482704699039459,0.7877050506110997,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,MCF7_BREAST,0.8343956470489502,0.8119110581758139,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,MDAMB361_BREAST,0.7940967082977295,0.8719392383540118,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,MFE319_ENDOMETRIUM,0.969434380531311,0.7171401116236342,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,MKN45_STOMACH,0.9803581833839417,0.6615377679719763,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,MKN7_STOMACH,0.9915323257446289,0.8295631912327552,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH1299_LUNG,0.7092453837394714,0.7440712048989556,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH1373_LUNG,0.6424748301506042,0.7153919342814422,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH1435_LUNG,0.5391858816146851,0.7133107180899002,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH1792_LUNG,0.6867678165435791,0.6423682500650217,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH1944_LUNG,0.543655276298523,0.7195302541705145,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH2087_LUNG,0.42783018946647644,0.7080937264716789,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH2110_LUNG,0.3368552327156067,0.6226426363590375,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH2126_LUNG,0.6156565546989441,0.594951848753474,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH2170_LUNG,0.44036784768104553,0.609424008030287,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH2228_LUNG,0.5427727699279785,0.7076775870141282,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH226_LUNG,0.7438065409660339,0.7435926226859397,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH2444_LUNG,1.066865086555481,0.7137869267021051,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH2452_PLEURA,0.7650330066680908,0.7536271505861034,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH292_LUNG,0.5377177000045776,0.6220797082068215,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH358_LUNG,0.8151067495346069,0.6534706612250635,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH446_LUNG,0.529270589351654,0.7191932833924586,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH460_LUNG,0.6561989784240723,0.6418588629332922,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH522_LUNG,0.6660993695259094,0.6919720823375078,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH650_LUNG,0.47172221541404724,0.729396665228249,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,NCIH747_LARGE_INTESTINE,0.6213706135749817,0.7213377997279167,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,OAW28_OVARY,0.8206195831298828,0.7875672234511524,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,ONCODG1_OVARY,0.7360410094261169,0.8088017351097531,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,OSRC2_KIDNEY,0.8197447061538696,0.7052805627149249,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,OUMS23_LARGE_INTESTINE,1.1526105403900146,0.7294018547111583,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,OVCAR4_OVARY,0.9360761046409607,0.74329629424604,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,OVK18_OVARY,0.7555391192436218,0.6493300664960668,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,OVSAHO_OVARY,0.8870753645896912,0.8532255013608723,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,OVTOKO_OVARY,0.506416916847229,0.7202283848415721,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,PANC0203_PANCREAS,0.8555566668510437,0.6562606009098852,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,PATU8988S_PANCREAS,0.7852508425712585,0.7855750490896037,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,PC3_PROSTATE,0.8767961263656616,0.780316131354789,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,0.4231942892074585,0.6613072682135176,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,PK45H_PANCREAS,0.9328077435493469,0.7838321442533683,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,PK59_PANCREAS,0.636519193649292,0.8150082422398973,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,RCC10RGB_KIDNEY,0.7424089908599854,0.7126044454492725,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,RCM1_LARGE_INTESTINE,0.7560239434242249,0.7219643210992217,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,RD_SOFT_TISSUE,0.7025274038314819,0.7337098640043617,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,RERFLCAD1_LUNG,1.0192153453826904,0.7446328399112686,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,RERFLCAI_LUNG,0.5772891044616699,0.7265098417570831,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,RT4_URINARY_TRACT,0.457478791475296,0.5727795168476285,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,RVH421_SKIN,0.9899332523345947,0.7501449258257654,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SCC25_UPPER_AERODIGESTIVE_TRACT,0.7432425022125244,0.75593182696797,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SCC9_UPPER_AERODIGESTIVE_TRACT,0.847379744052887,0.7602280451122083,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SH10TC_STOMACH,1.105261206626892,0.7928819009381481,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SKES1_BONE,0.2559921145439148,0.6620513986755203,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SKMEL2_SKIN,1.6098883152008057,0.6822992371044297,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SKMEL30_SKIN,0.8910692930221558,0.71439418931183,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SKMEL5_SKIN,0.5815538763999939,0.8395853165022853,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SKNAS_AUTONOMIC_GANGLIA,0.6201527714729309,0.6619110872260238,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SNU1079_BILIARY_TRACT,0.7596206665039062,0.6910097656184679,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SNU1214_UPPER_AERODIGESTIVE_TRACT,0.7392807602882385,0.8328003953111932,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SNU308_BILIARY_TRACT,0.8736388683319092,0.6662503284342746,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SNU423_LIVER,0.7069547176361084,0.768842137647125,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SNU449_LIVER,0.8254060745239258,0.7175673601475168,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SNU46_UPPER_AERODIGESTIVE_TRACT,0.8096166253089905,0.7007136981366044,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SNU738_CENTRAL_NERVOUS_SYSTEM,0.6285289525985718,0.7661583560437829,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SNU899_UPPER_AERODIGESTIVE_TRACT,0.7130030393600464,0.6920091452368771,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SNUC4_LARGE_INTESTINE,0.8598319888114929,0.6580002489130808,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SQ1_LUNG,0.6690840125083923,0.7179858143590078,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SU8686_PANCREAS,0.6601048111915588,0.758298554071566,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SW1088_CENTRAL_NERVOUS_SYSTEM,0.571869432926178,0.7103052181191742,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SW1271_LUNG,0.613210141658783,0.6833301445712214,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SW1990_PANCREAS,0.6145241856575012,0.8268449927774236,5,X_pca,mlp,0.0,mse,43,linear
gemcitabine,SW579_THYROID,0.40441542863845825,0.6870602273171947,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,T47D_BREAST,0.8489176630973816,0.8438841390393977,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,TCCSUP_URINARY_TRACT,0.7683467864990234,0.7402510558125339,3,X_pca,mlp,0.0,mse,43,linear
gemcitabine,TE10_OESOPHAGUS,0.7129018306732178,0.8015433661469585,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,TE14_OESOPHAGUS,0.5843991637229919,0.707943940841699,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,TE1_OESOPHAGUS,0.6737027764320374,0.7134817905217699,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,TE6_OESOPHAGUS,0.6561077833175659,0.7220717078977401,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,TE9_OESOPHAGUS,0.6804585456848145,0.643048832373273,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,TM31_CENTRAL_NERVOUS_SYSTEM,0.786973774433136,0.6682329195840605,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,TOV112D_OVARY,0.34909936785697937,0.7297239288305625,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,UACC257_SKIN,0.6209816336631775,0.6942172009326424,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,UMUC1_URINARY_TRACT,0.5380436182022095,0.6534779189806904,1,X_pca,mlp,0.0,mse,43,linear
gemcitabine,VMCUB1_URINARY_TRACT,0.5477825999259949,0.729546884986646,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,VMRCRCZ_KIDNEY,0.8047785758972168,0.6990761776765188,2,X_pca,mlp,0.0,mse,43,linear
gemcitabine,YD38_UPPER_AERODIGESTIVE_TRACT,0.555411159992218,0.7206890238210176,4,X_pca,mlp,0.0,mse,43,linear
gemcitabine,ZR751_BREAST,1.101744294166565,0.8028534085619411,1,X_pca,mlp,0.0,mse,43,linear
imatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.7974890470504761,0.905652737640506,4,X_pca,mlp,0.0,mse,43,linear
imatinib,8305C_THYROID,1.0951011180877686,0.8919991702815286,4,X_pca,mlp,0.0,mse,43,linear
imatinib,A204_SOFT_TISSUE,0.6459641456604004,0.9434995024204255,4,X_pca,mlp,0.0,mse,43,linear
imatinib,A2058_SKIN,0.8841478228569031,1.0055009546328564,5,X_pca,mlp,0.0,mse,43,linear
imatinib,A375_SKIN,1.0721155405044556,0.9339195444652242,3,X_pca,mlp,0.0,mse,43,linear
imatinib,ACCMESO1_PLEURA,1.0530558824539185,0.965042871825489,2,X_pca,mlp,0.0,mse,43,linear
imatinib,ASPC1_PANCREAS,0.8563504219055176,0.9402783661053098,4,X_pca,mlp,0.0,mse,43,linear
imatinib,BCPAP_THYROID,1.0814443826675415,0.9579616353700036,4,X_pca,mlp,0.0,mse,43,linear
imatinib,BFTC909_KIDNEY,0.9346845149993896,0.9397343686513976,5,X_pca,mlp,0.0,mse,43,linear
imatinib,BHY_UPPER_AERODIGESTIVE_TRACT,1.003937005996704,0.9679766893386841,3,X_pca,mlp,0.0,mse,43,linear
imatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,0.8788600564002991,0.9537976848066978,5,X_pca,mlp,0.0,mse,43,linear
imatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,0.9263787269592285,0.952100097171722,3,X_pca,mlp,0.0,mse,43,linear
imatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,0.9975255727767944,0.9729589658018983,3,X_pca,mlp,0.0,mse,43,linear
imatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,0.9933727383613586,0.9875376866413996,5,X_pca,mlp,0.0,mse,43,linear
imatinib,BT474_BREAST,0.9909359812736511,0.9333139982223511,4,X_pca,mlp,0.0,mse,43,linear
imatinib,BT549_BREAST,1.058056116104126,0.9052896208332893,1,X_pca,mlp,0.0,mse,43,linear
imatinib,CAKI2_KIDNEY,0.891399621963501,0.8944859382488745,4,X_pca,mlp,0.0,mse,43,linear
imatinib,CALU6_LUNG,0.9442189335823059,0.9214238519816436,3,X_pca,mlp,0.0,mse,43,linear
imatinib,CAMA1_BREAST,0.9417577981948853,0.9388830172237252,3,X_pca,mlp,0.0,mse,43,linear
imatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,0.9765406250953674,0.8872451800152772,1,X_pca,mlp,0.0,mse,43,linear
imatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,0.9044836163520813,0.9064386969174796,5,X_pca,mlp,0.0,mse,43,linear
imatinib,COLO792_SKIN,0.8340573906898499,0.9597777246989008,2,X_pca,mlp,0.0,mse,43,linear
imatinib,COV434_OVARY,0.89787757396698,1.001383551819758,4,X_pca,mlp,0.0,mse,43,linear
imatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,0.875342607498169,0.9459473560192834,2,X_pca,mlp,0.0,mse,43,linear
imatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,0.8902096152305603,0.8959453321470986,5,X_pca,mlp,0.0,mse,43,linear
imatinib,EBC1_LUNG,0.9644688963890076,0.9709257220709195,3,X_pca,mlp,0.0,mse,43,linear
imatinib,EFE184_ENDOMETRIUM,1.009013056755066,1.0456693740778191,4,X_pca,mlp,0.0,mse,43,linear
imatinib,EFM192A_BREAST,0.8446081876754761,0.9541276716613196,5,X_pca,mlp,0.0,mse,43,linear
imatinib,EKVX_LUNG,0.9665436744689941,0.9328952386771163,2,X_pca,mlp,0.0,mse,43,linear
imatinib,FTC133_THYROID,0.902299165725708,0.9838817315442222,3,X_pca,mlp,0.0,mse,43,linear
imatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,0.9142825603485107,0.9738250490258501,2,X_pca,mlp,0.0,mse,43,linear
imatinib,HCC1428_BREAST,0.9144049882888794,1.0244597665906892,5,X_pca,mlp,0.0,mse,43,linear
imatinib,HCC366_LUNG,1.028393268585205,1.0138465266416568,5,X_pca,mlp,0.0,mse,43,linear
imatinib,HCC38_BREAST,0.9484294056892395,0.922252492904663,5,X_pca,mlp,0.0,mse,43,linear
imatinib,HCC56_LARGE_INTESTINE,1.1700106859207153,0.9412666107669021,3,X_pca,mlp,0.0,mse,43,linear
imatinib,HDQP1_BREAST,1.1716277599334717,0.9725090144202113,3,X_pca,mlp,0.0,mse,43,linear
imatinib,HEC151_ENDOMETRIUM,0.9507309198379517,0.9932912375926971,4,X_pca,mlp,0.0,mse,43,linear
imatinib,HEC251_ENDOMETRIUM,0.982420802116394,0.9739749693424902,3,X_pca,mlp,0.0,mse,43,linear
imatinib,HEC6_ENDOMETRIUM,0.9746668338775635,0.9668819767347774,1,X_pca,mlp,0.0,mse,43,linear
imatinib,HEP3B217_LIVER,0.9081746935844421,0.8997744983535702,2,X_pca,mlp,0.0,mse,43,linear
imatinib,HMC18_BREAST,0.9684697985649109,0.9324927974886454,2,X_pca,mlp,0.0,mse,43,linear
imatinib,HOS_BONE,0.8908408880233765,0.9360310464054885,4,X_pca,mlp,0.0,mse,43,linear
imatinib,HS852T_SKIN,1.1679837703704834,0.9344403236000626,3,X_pca,mlp,0.0,mse,43,linear
imatinib,HT1080_SOFT_TISSUE,0.9255314469337463,0.9825422651776972,5,X_pca,mlp,0.0,mse,43,linear
imatinib,HT1197_URINARY_TRACT,0.9558719396591187,1.016347740953033,4,X_pca,mlp,0.0,mse,43,linear
imatinib,HT55_LARGE_INTESTINE,0.9312896728515625,0.9943918218544874,1,X_pca,mlp,0.0,mse,43,linear
imatinib,HUH28_BILIARY_TRACT,1.1410142183303833,0.9882169374459081,2,X_pca,mlp,0.0,mse,43,linear
imatinib,HUH6_LIVER,0.8700514435768127,0.9517807431474945,4,X_pca,mlp,0.0,mse,43,linear
imatinib,HUPT3_PANCREAS,0.9597815871238708,0.9910578771549112,5,X_pca,mlp,0.0,mse,43,linear
imatinib,HUPT4_PANCREAS,0.9757904410362244,0.9656740522810391,5,X_pca,mlp,0.0,mse,43,linear
imatinib,IALM_LUNG,0.9999850988388062,1.0146387393430154,4,X_pca,mlp,0.0,mse,43,linear
